"Region or State","Presidente Juscelino RN",9.666
"Region or State","Pureza RN",9.208
"Region or State","Rafael Fernandes RN",5.001
"Region or State","Rafael Godeiro RN",3.202
"Region or State","Riacho da Cruz RN",3.442
"Region or State","Riacho de Santana RN",4.279
"Region or State","Riachuelo RN",7.753
"Region or State","Rio do Fogo RN",10.684
"Region or State","Rodolfo Fernandes RN",4.548
"Region or State","Ruy Barbosa RN",3.683
"Region or State","Santa Cruz RN",38.538
"Region or State","Santa Maria RN",5.259
"Region or State","Santana do Matos RN",13.768
"Region or State","Santana do Seridó RN",2.661
"Region or State","Santo Antônio RN",23.681
"Region or State","São Bento do Norte RN",2.935
"Region or State","São Bento do Trairí RN",4.262
"Region or State","São Fernando RN",3.572
"Region or State","São Francisco do Oeste RN",4.138
"Region or State","São Gonçalo do Amarante RN",96.759
"Region or State","São João do Sabugi RN",6.196
"Region or State","São José de Mipibu RN",42.773
"Region or State","São José do Campestre RN",12.896
"Region or State","São José do Seridó RN",4.528
"Region or State","São Miguel RN",23.100
"Region or State","São Miguel do Gostoso RN",9.333
"Region or State","São Paulo do Potengi RN",17.066
"Region or State","São Pedro RN",6.255
"Region or State","São Rafael RN",8.349
"Region or State","São Tomé RN",11.196
"Region or State","São Vicente RN",6.364
"Region or State","Senador Elói de Souza RN",6.034
"Region or State","Senador Georgino Avelino RN",4.269
"Region or State","Serra de São Bento RN",5.890
"Region or State","Serra do Mel RN",11.336
"Region or State","Serra Negra do Norte RN",8.106
"Region or State","Serrinha RN",6.568
"Region or State","Serrinha dos Pintos RN",4.775
"Region or State","Severiano Melo RN",4.278
"Region or State","Sítio Novo RN",5.384
"Region or State","Taboleiro Grande RN",2.494
"Region or State","Taipu RN",12.334
"Region or State","Tangará RN",15.354
"Region or State","Tenente Ananias RN",10.558
"Region or State","Tenente Laurentino Cruz RN",5.677
"Region or State","Tibau RN",3.978
"Region or State","Tibau do Sul RN",13.017
"Region or State","Timbaúba dos Batistas RN",2.408
"Region or State","Touros RN",33.228
"Region or State","Triunfo Potiguar RN",3.386
"Region or State","Umarizal RN",10.864
"Region or State","Upanema RN",12.853
"Region or State","Várzea RN",5.490
"Region or State","Venha-Ver RN",4.086
"Region or State","Vera Cruz RN",11.832
"Region or State","Viçosa RN",1.705
"Region or State","Vila Flor RN",3.086
"Region or State","Água Branca PB",9.990
"Region or State","Aguiar PB",5.580
"Region or State","Alagoa Grande PB",28.689
"Region or State","Alagoa Nova PB",20.399
"Region or State","Alagoinha PB",14.188
"Region or State","Alcantil PB",5.425
"Region or State","Algodão de Jandaíra PB",2.461
"Region or State","Alhandra PB",19.057
"Region or State","Amparo PB",2.195
"Region or State","Aparecida PB",8.174
"Region or State","Araçagi PB",17.186
"Region or State","Arara PB",13.258
"Region or State","Araruna PB",19.855
"Region or State","Areia PB",23.288
"Region or State","Areia de Baraúnas PB",1.894
"Region or State","Areial PB",6.860
"Region or State","Aroeiras PB",19.231
"Region or State","Assunção PB",3.782
"Region or State","Baía da Traição PB",8.696
"Region or State","Bananeiras PB",21.276
"Region or State","Baraúna PB",4.669
"Region or State","Barra de Santa Rosa PB",14.999
"Region or State","Barra de Santana PB",8.300
"Region or State","Barra de São Miguel PB",5.865
"Region or State","Bayeux PB",95.677
"Region or State","Belém PB",17.545
"Region or State","Belém do Brejo do Cruz PB",7.306
"Region or State","Bernardino Batista PB",3.312
"Region or State","Boa Ventura PB",5.540
"Region or State","Boa Vista PB",6.779
"Region or State","Bom Jesus PB",2.514
"Region or State","Bom Sucesso PB",5.025
"Region or State","Bonito de Santa Fé PB",11.549
"Region or State","Boqueirão PB",17.530
"Region or State","Borborema PB",5.332
"Region or State","Brejo do Cruz PB",13.790
"Region or State","Brejo dos Santos PB",6.389
"Region or State","Caaporã PB",21.387
"Region or State","Cabaceiras PB",5.386
"Region or State","Cabedelo PB",64.360
"Region or State","Cachoeira dos Índios PB",10.034
"Region or State","Cacimba de Areia PB",3.693
"Region or State","Cacimba de Dentro PB",17.145
"Region or State","Cacimbas PB",7.075
"Region or State","Caiçara PB",7.298
"Region or State","Cajazeiras PB",61.030
"Region or State","Cajazeirinhas PB",3.148
"Region or State","Caldas Brandão PB",5.903
"Region or State","Camalaú PB",5.945
"Region or State","Campina Grande PB",402.912
"Region or State","Capim PB",6.206
"Region or State","Caraúbas PB",4.085
"Region or State","Carrapateira PB",2.566
"Region or State","Casserengue PB",7.350
"Region or State","Catingueira PB",4.912
"Region or State","Catolé do Rocha PB",29.990
"Region or State","Caturité PB",4.747
"Region or State","Conceição PB",18.816
"Region or State","Condado PB",6.722
"Region or State","Conde PB",23.554
"Region or State","Congo PB",4.775
"Region or State","Coremas PB",15.400
"Region or State","Coxixola PB",1.874
"Region or State","Cruz do Espírito Santo PB",17.028
"Region or State","Cubati PB",7.150
"Region or State","Cuité PB",20.312
"Region or State","Cuité de Mamanguape PB",6.331
"Region or State","Cuitegi PB",6.867
"Region or State","Curral de Cima PB",5.252
"Region or State","Curral Velho PB",2.526
"Region or State","Damião PB",5.195
"Region or State","Desterro PB",8.225
"Region or State","Diamante PB",6.613
"Region or State","Dona Inês PB",10.495
"Region or State","Duas Estradas PB",3.631
"Region or State","Emas PB",3.463
"Region or State","Esperança PB",32.530
"Region or State","Fagundes PB",11.413
"Region or State","Frei Martinho PB",2.984
"Region or State","Gado Bravo PB",8.458
"Region or State","Guarabira PB",57.780
"Region or State","Gurinhém PB",14.107
"Region or State","Gurjão PB",3.344
"Region or State","Ibiara PB",6.000
"Region or State","Igaracy PB",6.200
"Region or State","Imaculada PB",11.705
"Region or State","Ingá PB",17.978
"Region or State","Itabaiana PB",24.613
"Region or State","Itaporanga PB",24.317
"Region or State","Itapororoca PB",18.129
"Region or State","Itatuba PB",10.666
"Region or State","Jacaraú PB",14.283
"Region or State","Jericó PB",7.703
"Region or State","João Pessoa PB",780.738
"Region or State","Joca Claudino PB",2.675
"Region or State","Juarez Távora PB",7.797
"Region or State","Juazeirinho PB",17.737
"Region or State","Junco do Seridó PB",6.995
"Region or State","Juripiranga PB",10.616
"Region or State","Juru PB",9.906
"Region or State","Lagoa PB",4.698
"Region or State","Lagoa de Dentro PB",7.592
"Region or State","Lagoa Seca PB",26.950
"Region or State","Lastro PB",2.787
"Region or State","Livramento PB",7.338
"Region or State","Logradouro PB",4.206
"Region or State","Lucena PB",12.635
"Region or State","Mãe d'Água PB",4.035
"Region or State","Malta PB",5.675
"Region or State","Mamanguape PB",44.030
"Region or State","Manaíra PB",11.037
"Region or State","Marcação PB",8.241
"Region or State","Mari PB",21.703
"Region or State","Marizópolis PB",6.473
"Region or State","Massaranduba PB",13.548
"Region or State","Mataraca PB",8.088
"Region or State","Matinhas PB",4.475
"Region or State","Mato Grosso PB",2.845
"Region or State","Maturéia PB",6.363
"Region or State","Mogeiro PB",13.333
"Region or State","Montadas PB",5.441
"Region or State","Monte Horebe PB",4.724
"Region or State","Monteiro PB",32.498
"Region or State","Mulungu PB",9.796
"Region or State","Natuba PB",10.445
"Region or State","Nazarezinho PB",7.330
"Region or State","Nova Floresta PB",10.655
"Region or State","Nova Olinda PB",6.028
"Region or State","Nova Palmeira PB",4.717
"Region or State","Olho d'Água PB",6.716
"Region or State","Olivedos PB",3.843
"Region or State","Ouro Velho PB",3.013
"Region or State","Parari PB",1.809
"Region or State","Passagem PB",2.361
"Region or State","Patos PB",105.531
"Region or State","Paulista PB",12.167
"Region or State","Pedra Branca PB",3.791
"Region or State","Pedra Lavrada PB",7.907
"Region or State","Pedras de Fogo PB",28.174
"Region or State","Pedro Régis PB",5.999
"Region or State","Piancó PB",15.929
"Region or State","Picuí PB",18.634
"Region or State","Pilar PB",11.705
"Region or State","Pilões PB",6.793
"Region or State","Pilõezinhos PB",5.138
"Region or State","Pirpirituba PB",10.540
"Region or State","Pitimbu PB",18.422
"Region or State","Pocinhos PB",18.087
"Region or State","Poço Dantas PB",3.783
"Region or State","Poço de José de Moura PB",4.206
"Region or State","Pombal PB",32.684
"Region or State","Prata PB",4.072
"Region or State","Princesa Isabel PB",22.734
"Region or State","Puxinanã PB",13.473
"Region or State","Queimadas PB",42.884
"Region or State","Quixabá PB",1.868
"Region or State","Remígio PB",18.922
"Region or State","Riachão PB",3.490
"Region or State","Riachão do Bacamarte PB",4.448
"Region or State","Riachão do Poço PB",4.401
"Region or State","Riacho de Santo Antônio PB",1.890
"Region or State","Riacho dos Cavalos PB",8.538
"Region or State","Rio Tinto PB",23.955
"Region or State","Salgadinho PB",3.813
"Region or State","Salgado de São Félix PB",12.144
"Region or State","Santa Cecília PB",6.596
"Region or State","Santa Cruz PB",6.576
"Region or State","Santa Helena PB",5.933
"Region or State","Santa Inês PB",3.593
"Region or State","Santa Luzia PB",15.213
"Region or State","Santa Rita PB",133.927
"Region or State","Santa Teresinha PB",4.601
"Region or State","Santana de Mangueira PB",5.257
"Region or State","Santana dos Garrotes PB",7.160
"Region or State","Santo André PB",2.553
"Region or State","São Bentinho PB",4.404
"Region or State","São Bento PB",33.065
"Region or State","São Domingos de Pombal PB",3.031
"Region or State","São Domingos do Cariri PB",2.543
"Region or State","São Francisco PB",3.382
"Region or State","São João do Cariri PB",4.337
"Region or State","São João do Rio do Peixe PB",17.923
"Region or State","São João do Tigre PB",4.437
"Region or State","São José da Lagoa Tapada PB",7.675
"Region or State","São José de Caiana PB",6.206
"Region or State","São José de Espinharas PB",4.711
"Region or State","São José de Piranhas PB",19.846
"Region or State","São José de Princesa PB",4.015
"Region or State","São José do Bonfim PB",3.452
"Region or State","São José do Brejo do Cruz PB",1.767
"Region or State","São José do Sabugi PB",4.114
"Region or State","São José dos Cordeiros PB",3.739
"Region or State","São José dos Ramos PB",5.817
"Region or State","São Mamede PB",7.774
"Region or State","São Miguel de Taipu PB",7.026
"Region or State","São Sebastião de Lagoa de Roça PB",11.588
"Region or State","São Sebastião do Umbuzeiro PB",3.411
"Region or State","Sapé PB",51.964
"Region or State","Seridó PB",10.803
"Region or State","Serra Branca PB",13.488
"Region or State","Serra da Raiz PB",3.172
"Region or State","Serra Grande PB",3.067
"Region or State","Serra Redonda PB",7.071
"Region or State","Serraria PB",6.185
"Region or State","Sertãozinho PB",4.811
"Region or State","Sobrado PB",7.669
"Region or State","Solânea PB",26.925
"Region or State","Soledade PB",14.569
"Region or State","Sossêgo PB",3.427
"Region or State","Sousa PB",68.434
"Region or State","Sumé PB",16.691
"Region or State","Tacima PB",10.745
"Region or State","Taperoá PB",15.284
"Region or State","Tavares PB",14.518
"Region or State","Teixeira PB",14.859
"Region or State","Tenório PB",2.981
"Region or State","Triunfo PB",9.429
"Region or State","Uiraúna PB",15.147
"Region or State","Umbuzeiro PB",9.874
"Region or State","Várzea PB",2.709
"Region or State","Vieirópolis PB",5.262
"Region or State","Vista Serrana PB",3.710
"Region or State","Zabelê PB",2.189
"Region or State","Abreu e Lima PE",98.201
"Region or State","Afogados da Ingazeira PE",36.547
"Region or State","Afrânio PE",18.831
"Region or State","Agrestina PE",24.052
"Region or State","Água Preta PE",35.344
"Region or State","Águas Belas PE",42.291
"Region or State","Alagoinha PE",14.250
"Region or State","Aliança PE",38.248
"Region or State","Altinho PE",22.865
"Region or State","Amaraji PE",22.600
"Region or State","Angelim PE",10.795
"Region or State","Araçoiaba PE",19.579
"Region or State","Araripina PE",82.298
"Region or State","Arcoverde PE",72.672
"Region or State","Barra de Guabiraba PE",13.808
"Region or State","Barreiros PE",42.105
"Region or State","Belém de Maria PE",11.833
"Region or State","Belém de São Francisco PE",20.678
"Region or State","Belo Jardim PE",75.186
"Region or State","Betânia PE",12.487
"Region or State","Bezerros PE",60.301
"Region or State","Bodocó PE",37.054
"Region or State","Bom Conselho PE",47.520
"Region or State","Bom Jardim PE",38.871
"Region or State","Bonito PE",38.122
"Region or State","Brejão PE",8.997
"Region or State","Brejinho PE",7.464
"Region or State","Brejo da Madre de Deus PE",48.541
"Region or State","Buenos Aires PE",12.974
"Region or State","Buíque PE",55.905
"Region or State","Cabo de Santo Agostinho PE",198.383
"Region or State","Cabrobó PE",32.927
"Region or State","Cachoeirinha PE",19.814
"Region or State","Caetés PE",27.959
"Region or State","Calçado PE",11.179
"Region or State","Calumbi PE",5.749
"Region or State","Camaragibe PE",152.840
"Region or State","Camocim de São Félix PE",18.138
"Region or State","Camutanga PE",8.428
"Region or State","Canhotinho PE",24.877
"Region or State","Capoeiras PE",20.000
"Region or State","Carnaíba PE",19.253
"Region or State","Carnaubeira da Penha PE",12.496
"Region or State","Carpina PE",80.194
"Region or State","Caruaru PE",342.328
"Region or State","Casinhas PE",14.189
"Region or State","Catende PE",40.857
"Region or State","Cedro PE",11.421
"Region or State","Chã de Alegria PE",13.105
"Region or State","Chã Grande PE",21.142
"Region or State","Condado PE",25.632
"Region or State","Correntes PE",17.901
"Region or State","Cortês PE",12.624
"Region or State","Cumaru PE",13.960
"Region or State","Cupira PE",23.769
"Region or State","Custódia PE",35.884
"Region or State","Dormentes PE",18.126
"Region or State","Escada PE",66.907
"Region or State","Exu PE",32.001
"Region or State","Feira Nova PE",21.579
"Region or State","Fernando de Noronha PE",2.884
"Region or State","Ferreiros PE",11.904
"Region or State","Flores PE",22.599
"Region or State","Floresta PE",31.454
"Region or State","Frei Miguelinho PE",15.036
"Region or State","Gameleira PE",29.829
"Region or State","Garanhuns PE",136.057
"Region or State","Glória do Goitá PE",30.111
"Region or State","Goiana PE",78.287
"Region or State","Granito PE",7.251
"Region or State","Gravatá PE",81.182
"Region or State","Iati PE",18.962
"Region or State","Ibimirim PE",28.403
"Region or State","Ibirajuba PE",7.719
"Region or State","Igarassu PE",110.917
"Region or State","Iguaraci PE",12.117
"Region or State","Ilha de Itamaracá PE",24.413
"Region or State","Inajá PE",21.475
"Region or State","Ingazeira PE",4.563
"Region or State","Ipojuca PE",89.660
"Region or State","Ipubi PE",29.338
"Region or State","Itacuruba PE",4.700
"Region or State","Itaíba PE",26.462
"Region or State","Itambé PE",36.256
"Region or State","Itapetim PE",13.855
"Region or State","Itapissuma PE",25.514
"Region or State","Itaquitinga PE",16.696
"Region or State","Jaboatão dos Guararapes PE",680.943
"Region or State","Jaqueira PE",11.680
"Region or State","Jataúba PE",16.770
"Region or State","Jatobá PE",14.526
"Region or State","João Alfredo PE",32.651
"Region or State","Joaquim Nabuco PE",16.038
"Region or State","Jucati PE",11.133
"Region or State","Jupi PE",14.427
"Region or State","Jurema PE",15.112
"Region or State","Lagoa do Carro PE",17.247
"Region or State","Lagoa do Itaenga PE",21.244
"Region or State","Lagoa do Ouro PE",12.777
"Region or State","Lagoa dos Gatos PE",16.131
"Region or State","Lagoa Grande PE",24.475
"Region or State","Lajedo PE",38.898
"Region or State","Limoeiro PE",56.336
"Region or State","Macaparana PE",24.904
"Region or State","Machados PE",15.046
"Region or State","Manari PE",19.910
"Region or State","Maraial PE",11.858
"Region or State","Mirandiba PE",15.008
"Region or State","Moreilândia PE",11.245
"Region or State","Moreno PE",60.435
"Region or State","Nazaré da Mata PE",31.951
"Region or State","Olinda PE",388.821
"Region or State","Orobó PE",23.608
"Region or State","Orocó PE",14.261
"Region or State","Ouricuri PE",67.098
"Region or State","Palmares PE",62.020
"Region or State","Palmeirina PE",8.078
"Region or State","Panelas PE",26.490
"Region or State","Paranatama PE",11.449
"Region or State","Parnamirim PE",21.093
"Region or State","Passira PE",29.031
"Region or State","Paudalho PE",54.547
"Region or State","Paulista PE",319.769
"Region or State","Pedra PE",21.609
"Region or State","Pesqueira PE",65.770
"Region or State","Petrolândia PE",34.939
"Region or State","Petrolina PE",326.017
"Region or State","Poção PE",11.263
"Region or State","Pombos PE",26.779
"Region or State","Primavera PE",14.358
"Region or State","Quipapá PE",25.381
"Region or State","Quixaba PE",6.835
"Region or State","Recife PE",1.608.488
"Region or State","Riacho das Almas PE",20.064
"Region or State","Ribeirão PE",46.433
"Region or State","Rio Formoso PE",23.078
"Region or State","Sairé PE",10.633
"Region or State","Salgadinho PE",10.252
"Region or State","Salgueiro PE",59.409
"Region or State","Saloá PE",15.722
"Region or State","Sanharó PE",24.556
"Region or State","Santa Cruz PE",14.675
"Region or State","Santa Cruz da Baixa Verde PE",12.308
"Region or State","Santa Cruz do Capibaribe PE",99.232
"Region or State","Santa Filomena PE",14.076
"Region or State","Santa Maria da Boa Vista PE",41.103
"Region or State","Santa Maria do Cambucá PE",13.728
"Region or State","Santa Terezinha PE",11.571
"Region or State","São Benedito do Sul PE",15.105
"Region or State","São Bento do Una PE",57.046
"Region or State","São Caitano PE",36.626
"Region or State","São João PE",22.284
"Region or State","São Joaquim do Monte PE",21.126
"Region or State","São José da Coroa Grande PE",20.005
"Region or State","São José do Belmonte PE",33.610
"Region or State","São José do Egito PE",33.188
"Region or State","São Lourenço da Mata PE",109.298
"Region or State","São Vicente Ferrer PE",17.688
"Region or State","Serra Talhada PE",83.712
"Region or State","Serrita PE",18.985
"Region or State","Sertânia PE",35.207
"Region or State","Sirinhaém PE",43.620
"Region or State","Solidão PE",5.934
"Region or State","Surubim PE",62.530
"Region or State","Tabira PE",27.778
"Region or State","Tacaimbó PE",12.912
"Region or State","Tacaratu PE",24.236
"Region or State","Tamandaré PE",22.323
"Region or State","Taquaritinga do Norte PE",27.188
"Region or State","Terezinha PE",7.025
"Region or State","Terra Nova PE",10.052
"Region or State","Timbaúba PE",53.844
"Region or State","Toritama PE",41.035
"Region or State","Tracunhaém PE",13.547
"Region or State","Trindade PE",29.182
"Region or State","Triunfo PE",15.264
"Region or State","Tupanatinga PE",26.172
"Region or State","Tuparetama PE",8.139
"Region or State","Venturosa PE",17.666
"Region or State","Verdejante PE",9.430
"Region or State","Vertente do Lério PE",7.802
"Region or State","Vertentes PE",19.720
"Region or State","Vicência PE",32.014
"Region or State","Vitória de Santo Antão PE",134.871
"Region or State","Xexéu PE",14.549
"Region or State","Água Branca AL",20.601
"Region or State","Anadia AL",17.972
"Region or State","Arapiraca AL",229.329
"Region or State","Atalaia AL",47.052
"Region or State","Barra de Santo Antônio AL",15.565
"Region or State","Barra de São Miguel AL",8.191
"Region or State","Batalha AL",18.353
"Region or State","Belém AL",4.659
"Region or State","Belo Monte AL",6.763
"Region or State","Boca da Mata AL",27.185
"Region or State","Branquinha AL",10.783
"Region or State","Cacimbinhas AL",10.775
"Region or State","Cajueiro AL",21.261
"Region or State","Campestre AL",6.952
"Region or State","Campo Alegre AL",55.814
"Region or State","Campo Grande AL",9.646
"Region or State","Canapi AL",17.973
"Region or State","Capela AL",17.591
"Region or State","Carneiros AL",8.867
"Region or State","Chã Preta AL",7.417
"Region or State","Coité do Nóia AL",11.049
"Region or State","Colônia Leopoldina AL",21.477
"Region or State","Coqueiro Seco AL",5.844
"Region or State","Coruripe AL",56.153
"Region or State","Craíbas AL",24.166
"Region or State","Delmiro Gouveia AL",51.349
"Region or State","Dois Riachos AL",11.229
"Region or State","Estrela de Alagoas AL",18.198
"Region or State","Feira Grande AL",22.406
"Region or State","Feliz Deserto AL",4.714
"Region or State","Flexeiras AL",12.890
"Region or State","Girau do Ponciano AL",40.100
"Region or State","Ibateguara AL",15.783
"Region or State","Igaci AL",26.060
"Region or State","Igreja Nova AL",24.455
"Region or State","Inhapi AL",18.535
"Region or State","Jacaré dos Homens AL",5.469
"Region or State","Jacuípe AL",7.177
"Region or State","Japaratinga AL",8.294
"Region or State","Jaramataia AL",5.706
"Region or State","Jequiá da Praia AL",11.918
"Region or State","Joaquim Gomes AL",23.941
"Region or State","Jundiá AL",4.253
"Region or State","Junqueiro AL",25.078
"Region or State","Lagoa da Canoa AL",18.437
"Region or State","Limoeiro de Anadia AL",28.439
"Region or State","Maceió AL",1.005.319
"Region or State","Major Isidoro AL",19.963
"Region or State","Mar Vermelho AL",3.674
"Region or State","Maragogi AL",31.748
"Region or State","Maravilha AL",9.962
"Region or State","Marechal Deodoro AL",50.512
"Region or State","Maribondo AL",13.719
"Region or State","Mata Grande AL",25.659
"Region or State","Matriz de Camaragibe AL",25.006
"Region or State","Messias AL",17.350
"Region or State","Minador do Negrão AL",5.432
"Region or State","Monteirópolis AL",7.230
"Region or State","Murici AL",28.201
"Region or State","Novo Lino AL",12.583
"Region or State","Olho d'Água das Flores AL",21.572
"Region or State","Olho d'Água do Casado AL",9.209
"Region or State","Olho d'Água Grande AL",5.169
"Region or State","Olivença AL",11.643
"Region or State","Ouro Branco AL",11.484
"Region or State","Palestina AL",4.970
"Region or State","Palmeira dos Índios AL",73.725
"Region or State","Pão de Açúcar AL",24.924
"Region or State","Pariconha AL",10.688
"Region or State","Paripueira AL",12.687
"Region or State","Passo de Camaragibe AL",15.396
"Region or State","Paulo Jacinto AL",7.683
"Region or State","Penedo AL",63.842
"Region or State","Piaçabuçu AL",17.977
"Region or State","Pilar AL",35.153
"Region or State","Pindoba AL",2.958
"Region or State","Piranhas AL",24.759
"Region or State","Poço das Trincheiras AL",14.449
"Region or State","Porto Calvo AL",27.171
"Region or State","Porto de Pedras AL",8.253
"Region or State","Porto Real do Colégio AL",20.138
"Region or State","Quebrangulo AL",11.644
"Region or State","Rio Largo AL",75.267
"Region or State","Roteiro AL",6.819
"Region or State","Santa Luzia do Norte AL",7.292
"Region or State","Santana do Ipanema AL",47.593
"Region or State","Santana do Mundaú AL",11.070
"Region or State","São Brás AL",7.020
"Region or State","São José da Laje AL",23.950
"Region or State","São José da Tapera AL",32.075
"Region or State","São Luís do Quitunde AL",34.436
"Region or State","São Miguel dos Campos AL",59.830
"Region or State","São Miguel dos Milagres AL",7.795
"Region or State","São Sebastião AL",34.024
"Region or State","Satuba AL",13.241
"Region or State","Senador Rui Palmeira AL",13.839
"Region or State","Tanque d'Arca AL",6.346
"Region or State","Taquarana AL",19.856
"Region or State","Teotônio Vilela AL",43.895
"Region or State","Traipu AL",27.648
"Region or State","União dos Palmares AL",65.764
"Region or State","Viçosa AL",26.249
"Region or State","Amparo de São Francisco SE",2.366
"Region or State","Aquidabã SE",21.170
"Region or State","Aracaju SE",623.766
"Region or State","Arauá SE",10.684
"Region or State","Areia Branca SE",17.996
"Region or State","Barra dos Coqueiros SE",28.093
"Region or State","Boquim SE",26.640
"Region or State","Brejo Grande SE",8.165
"Region or State","Campo do Brito SE",17.727
"Region or State","Canhoba SE",4.057
"Region or State","Canindé de São Francisco SE",27.714
"Region or State","Capela SE",33.024
"Region or State","Carira SE",21.299
"Region or State","Carmópolis SE",15.283
"Region or State","Cedro de São João SE",5.868
"Region or State","Cristinápolis SE",17.726
"Region or State","Cumbe SE",3.970
"Region or State","Divina Pastora SE",4.804
"Region or State","Estância SE",67.953
"Region or State","Feira Nova SE",5.551
"Region or State","Frei Paulo SE",14.890
"Region or State","Gararu SE",11.718
"Region or State","General Maynard SE",3.188
"Region or State","Gracho Cardoso SE",5.836
"Region or State","Ilha das Flores SE",8.589
"Region or State","Indiaroba SE",17.165
"Region or State","Itabaiana SE",92.732
"Region or State","Itabaianinha SE",41.116
"Region or State","Itabi SE",5.032
"Region or State","Itaporanga d'Ajuda SE",32.911
"Region or State","Japaratuba SE",18.098
"Region or State","Japoatã SE",13.249
"Region or State","Lagarto SE",101.305
"Region or State","Laranjeiras SE",28.835
"Region or State","Macambira SE",6.774
"Region or State","Malhada dos Bois SE",3.632
"Region or State","Malhador SE",12.550
"Region or State","Maruim SE",17.076
"Region or State","Moita Bonita SE",11.372
"Region or State","Monte Alegre de Sergipe SE",14.685
"Region or State","Muribeca SE",7.620
"Region or State","Neópolis SE",18.961
"Region or State","Nossa Senhora Aparecida SE",8.809
"Region or State","Nossa Senhora da Glória SE",35.268
"Region or State","Nossa Senhora das Dores SE",26.042
"Region or State","Nossa Senhora de Lourdes SE",6.475
"Region or State","Nossa Senhora do Socorro SE",174.974
"Region or State","Pacatuba SE",14.032
"Region or State","Pedra Mole SE",3.170
"Region or State","Pedrinhas SE",9.374
"Region or State","Pinhão SE",6.380
"Region or State","Pirambu SE",8.971
"Region or State","Poço Redondo SE",33.358
"Region or State","Poço Verde SE",23.249
"Region or State","Porto da Folha SE",28.366
"Region or State","Propriá SE",29.562
"Region or State","Riachão do Dantas SE",19.957
"Region or State","Riachuelo SE",9.949
"Region or State","Ribeirópolis SE",18.218
"Region or State","Rosário do Catete SE",10.191
"Region or State","Salgado SE",20.039
"Region or State","Santa Luzia do Itanhy SE",13.733
"Region or State","Santa Rosa de Lima SE",3.899
"Region or State","Santana do São Francisco SE",7.532
"Region or State","Santo Amaro das Brotas SE",11.963
"Region or State","São Cristóvão SE",85.814
"Region or State","São Domingos SE",10.887
"Region or State","São Francisco SE",3.777
"Region or State","São Miguel do Aleixo SE",3.881
"Region or State","Simão Dias SE",40.364
"Region or State","Siriri SE",8.588
"Region or State","Telha SE",3.144
"Region or State","Tobias Barreto SE",50.971
"Region or State","Tomar do Geru SE",13.196
"Region or State","Umbaúba SE",24.251
"Region or State","Abaíra BA",9.243
"Region or State","Abaré BA",19.290
"Region or State","Acajutiba BA",15.668
"Region or State","Adustina BA",17.044
"Region or State","Água Fria BA",16.959
"Region or State","Aiquara BA",4.790
"Region or State","Alagoinhas BA",153.560
"Region or State","Alcobaça BA",23.231
"Region or State","Almadina BA",6.234
"Region or State","Amargosa BA",37.557
"Region or State","Amélia Rodrigues BA",26.458
"Region or State","América Dourada BA",16.904
"Region or State","Anagé BA",20.388
"Region or State","Andaraí BA",13.716
"Region or State","Andorinha BA",14.862
"Region or State","Angical BA",14.742
"Region or State","Anguera BA",11.209
"Region or State","Antas BA",18.970
"Region or State","Antônio Cardoso BA",12.216
"Region or State","Antônio Gonçalves BA",12.083
"Region or State","Aporá BA",19.063
"Region or State","Apuarema BA",7.780
"Region or State","Araças BA",12.402
"Region or State","Aracatu BA",14.158
"Region or State","Araci BA",56.023
"Region or State","Aramari BA",11.237
"Region or State","Arataca BA",11.779
"Region or State","Aratuípe BA",9.104
"Region or State","Aurelino Leal BA",13.301
"Region or State","Baianópolis BA",14.126
"Region or State","Baixa Grande BA",21.186
"Region or State","Banzaê BA",12.560
"Region or State","Barra BA",53.786
"Region or State","Barra da Estiva BA",22.566
"Region or State","Barra do Choça BA",35.200
"Region or State","Barra do Mendes BA",14.540
"Region or State","Barra do Rocha BA",6.518
"Region or State","Barreiras BA",152.208
"Region or State","Barro Alto BA",15.230
"Region or State","Barro Preto BA",6.627
"Region or State","Barrocas BA",15.624
"Region or State","Belmonte BA",23.620
"Region or State","Belo Campo BA",18.459
"Region or State","Biritinga BA",15.769
"Region or State","Boa Nova BA",14.861
"Region or State","Boa Vista do Tupim BA",18.677
"Region or State","Bom Jesus da Lapa BA",68.922
"Region or State","Bom Jesus da Serra BA",10.597
"Region or State","Boninal BA",14.490
"Region or State","Bonito BA",16.730
"Region or State","Boquira BA",22.409
"Region or State","Botuporã BA",11.089
"Region or State","Brejões BA",15.265
"Region or State","Brejolândia BA",10.624
"Region or State","Brotas de Macaúbas BA",11.158
"Region or State","Brumado BA",69.022
"Region or State","Buerarema BA",19.297
"Region or State","Buritirama BA",21.418
"Region or State","Caatiba BA",10.486
"Region or State","Cabaceiras do Paraguaçu BA",18.850
"Region or State","Cachoeira BA",34.394
"Region or State","Caculé BA",23.392
"Region or State","Caém BA",10.282
"Region or State","Caetanos BA",15.913
"Region or State","Caetité BA",52.353
"Region or State","Cafarnaum BA",18.595
"Region or State","Cairu BA",17.457
"Region or State","Caldeirão Grande BA",13.555
"Region or State","Camacan BA",33.135
"Region or State","Camaçari BA",281.413
"Region or State","Camamu BA",36.321
"Region or State","Campo Alegre de Lourdes BA",29.877
"Region or State","Campo Formoso BA",71.900
"Region or State","Canápolis BA",10.137
"Region or State","Canarana BA",26.200
"Region or State","Canavieiras BA",33.415
"Region or State","Candeal BA",9.075
"Region or State","Candeias BA",88.308
